Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Boot type (product.metafields.shopify.boot-type),Closure type (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Footwear material (product.metafields.shopify.footwear-material),Heel height type (product.metafields.shopify.heel-height-type),Inline skating style (product.metafields.shopify.inline-skating-style),Shell/Frame material (product.metafields.shopify.shell-frame-material),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Sneaker style (product.metafields.shopify.sneaker-style),Target gender (product.metafields.shopify.target-gender),Toe style (product.metafields.shopify.toe-style),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
buy-green-fields-mens-green-fields-plain-formal-shoes-black-r105,Mens Green Fields Plain Formal Shoes,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Leather-look, durable synthetic upper</li>
<li data-mce-fragment=""1"">Slightly cushioned footbed for comfort</li>
<li data-mce-fragment=""1"">Slip-on style with elasticated inserts</li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Thin leather inner lining with a flexible outsole</span></li>
<li data-mce-fragment=""1"">Black Color</li>
<li data-mce-fragment=""1"">Brand <span data-mce-fragment=""1""><a href=""https://www.dhukkan.com/collections/mens-shoes-formals/brand-green-fields"" title=""Green Fields Formal Shoes"" data-mce-fragment=""1"" data-mce-href=""https://www.dhukkan.com/collections/mens-shoes-formals/brand-green-fields"">Green Fields</a></span>
</li>
<li data-mce-fragment=""1"">Slip-on<span data-mce-fragment=""1""> </span><a title=""Formal shoes"" href=""https://www.dhukkan.com/collections/mens-shoes-formals"" data-mce-fragment=""1"" data-mce-href=""https://www.dhukkan.com/collections/mens-shoes-formals"">formal</a><span data-mce-fragment=""1""> </span>shoes  </li>
</ul>",SPIC,,Shoes,"Apparel_Mens, B1G1, Brand-Green Fields, Category-Formal, Color_Black",true,Size,40,,,,,,,,R105-Black-40_AN,800.0,shopify,0,deny,manual,75.00,150.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/GreenFlieds-Mens-Formalshoes-Black-Side_f8eda8e1-abd0-4deb-945d-32647d13a6e4.jpg?v=1615378489,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,47.25,active
buy-green-fields-mens-green-fields-plain-formal-shoes-black-r105,,,,,,,,,41,,,,,,,,R105-Black-41_AN,800.0,shopify,1,deny,manual,75.00,150.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/GreenFlieds-Mens-Formalshoes-Black-Angle_df82393c-5daa-4ec7-9199-9c20624a91e8.jpg?v=1615378489,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,47.25,
buy-green-fields-mens-green-fields-plain-formal-shoes-black-r105,,,,,,,,,42,,,,,,,,R105-Black-42_AN,800.0,shopify,0,deny,manual,75.00,150.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/GreenFlieds-Mens-Formalshoes-Black-Back_7c214e44-44b6-4d9c-8a41-b1ff08364356.jpg?v=1615378489,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,47.25,
buy-green-fields-mens-green-fields-plain-formal-shoes-black-r105,,,,,,,,,43,,,,,,,,R105-Black-43_AN,800.0,shopify,0,deny,manual,75.00,150.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/GreenFlieds-Mens-Formalshoes-Black-Frount.jpg?v=1615378489,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,47.25,
buy-green-fields-mens-green-fields-plain-formal-shoes-black-r105,,,,,,,,,44,,,,,,,,R105-Black-44_AN,800.0,shopify,0,deny,manual,75.00,150.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,47.25,
buy-green-fields-mens-green-fields-plain-formal-shoes-black-r105,,,,,,,,,45,,,,,,,,R105-Black-45_AN,800.0,shopify,0,deny,manual,75.00,150.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,47.25,
buy-ferrini-mens-plain-formal-shoes-black-g8335,Mens Plain Formal Shoes,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Leather-look, durable synthetic upper</li>
<li data-mce-fragment=""1"">Slightly cushioned footbed for comfort</li>
<li data-mce-fragment=""1"">Slip-on style with elasticated inserts</li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Thin leather inner lining with a flexible outsole</span></li>
<li data-mce-fragment=""1"">Black Color</li>
<li data-mce-fragment=""1"">Brand<span data-mce-fragment=""1""> Ferrini</span>
</li>
</ul>",SPIC,,Shoes,"Apparel_Mens, B1G1, Brand-Ferrini, Category-Formal, Color_Black",true,Size,40,,,,,,,,G8335-Black-6,800.0,shopify,0,deny,manual,65.00,130.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Ferrini-Mens-Formalshoes-Black-Side.jpg?v=1615380063,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,active
buy-ferrini-mens-plain-formal-shoes-black-g8335,,,,,,,,,41,,,,,,,,G8335-Black-7,800.0,shopify,2,deny,manual,65.00,130.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Ferrini-Mens-Formalshoes-Black-Angle.jpg?v=1615380063,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-ferrini-mens-plain-formal-shoes-black-g8335,,,,,,,,,42,,,,,,,,G8335-Black-8,800.0,shopify,4,deny,manual,65.00,130.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Ferrini-Mens-Formalshoes-Black-Back.jpg?v=1615380063,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-ferrini-mens-plain-formal-shoes-black-g8335,,,,,,,,,43,,,,,,,,G8335-Black-9,800.0,shopify,3,deny,manual,65.00,130.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Ferrini-Mens-Formalshoes-Black-Front.jpg?v=1615380063,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-ferrini-mens-plain-formal-shoes-black-g8335,,,,,,,,,44,,,,,,,,G8335-Black-10,800.0,shopify,2,deny,manual,65.00,130.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp926,Mens Genuine Leather Formal Shoes,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Genuine leather <span data-mce-fragment=""1"">upper and inner lining</span>
</li>
<li data-mce-fragment=""1"">Slightly cushioned footbed for comfort</li>
<li data-mce-fragment=""1"">Slip-on style with elasticated inserts</li>
<li data-mce-fragment=""1"">PU outsole for better grip</li>
<li data-mce-fragment=""1"">Brand Topland</li>
<li data-mce-fragment=""1"">Color Black</li>
</ul>",SPIC,,Shoes,"Apparel_Mens, B1G1, Brand-Topland, Category-Formal, Color_Black",true,Size,40,,,,,,,,TP926-Black-6_N,800.0,shopify,1,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/5_1e25c4bc-270d-4f76-8bdf-2c5c07fadce5.jpg?v=1617868293,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,active
buy-topland-mens-genuine-leather-formal-shoes-tp926,,,,,,,,,41,,,,,,,,TP926-Black-7_N,800.0,shopify,0,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Formals-Black-Mens-Angle.jpg?v=1617868293,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp926,,,,,,,,,42,,,,,,,,TP926-Black-8_N,800.0,shopify,2,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Formals-Black-Mens-Top.jpg?v=1617868293,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp926,,,,,,,,,43,,,,,,,,TP926-Black-9_N,800.0,shopify,2,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Formals-Black-Mens-Back.jpg?v=1617868293,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp926,,,,,,,,,44,,,,,,,,TP926-Black-10_N,800.0,shopify,0,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Formals-Black-Mens-Style.jpg?v=1617868293,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp926-1,Mens Genuine Leather Formal Shoes,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Genuine leather <span data-mce-fragment=""1"">upper and inner lining</span>
</li>
<li data-mce-fragment=""1"">Slightly cushioned footbed for comfort</li>
<li data-mce-fragment=""1"">Slip-on style with elasticated inserts</li>
<li data-mce-fragment=""1"">PU outsole for better grip</li>
<li data-mce-fragment=""1"">Brand Topland</li>
<li data-mce-fragment=""1"">Color Brown</li>
</ul>",SPIC,,Shoes,"Apparel_Mens, B1G1, Brand-Topland, Category-Formal, Color_Brown",true,Size,40,,,,,,,,TP926-Brown-6_AN,800.0,shopify,1,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/3_9468edef-fcdc-4d0f-a4a4-011af09b0a7f.jpg?v=1617866942,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,active
buy-topland-mens-genuine-leather-formal-shoes-tp926-1,,,,,,,,,41,,,,,,,,TP926-Brown-7_AN,800.0,shopify,2,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Brown-Formal-ANGLE.jpg?v=1617866942,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp926-1,,,,,,,,,42,,,,,,,,TP926-Brown-8_AN,800.0,shopify,3,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Brown-Formal-Top.jpg?v=1617866939,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp926-1,,,,,,,,,43,,,,,,,,TP926-Brown-9_AN,800.0,shopify,2,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Brown-Formal-bACK.jpg?v=1617866939,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp926-1,,,,,,,,,44,,,,,,,,TP926-Brown-10_AN,800.0,shopify,3,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Brown-Formal-Style.jpg?v=1617866939,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp927,Mens Genuine Leather Formal Shoes,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Genuine leather <span data-mce-fragment=""1"">upper and inner lining</span>
</li>
<li data-mce-fragment=""1"">Slightly cushioned footbed for comfort</li>
<li data-mce-fragment=""1"">Slip-on style with elasticated inserts</li>
<li data-mce-fragment=""1"">PU outsole for better grip</li>
<li data-mce-fragment=""1"">Color Brown</li>
<li data-mce-fragment=""1"">Brand Topland</li>
</ul>",SPIC,,Shoes,"Apparel_Mens, B1G1, Brand-Topland, Category-Formal, Color_Black",true,Size,40,,,,,,,,TP927-Black-6_AN,800.0,shopify,1,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/2_4d42ac9a-dbf9-4fbb-838a-2f86bba91eec.jpg?v=1617867102,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,active
buy-topland-mens-genuine-leather-formal-shoes-tp927,,,,,,,,,41,,,,,,,,TP927-Black-7_AN,800.0,shopify,2,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Black-Formal-Angle.jpg?v=1617867102,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp927,,,,,,,,,42,,,,,,,,TP927-Black-8_AN,800.0,shopify,1,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Black-Formal-Style.jpg?v=1617867102,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp927,,,,,,,,,43,,,,,,,,TP927-Black-9_AN,800.0,shopify,3,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Black-Formal-Top.jpg?v=1617867102,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp927,,,,,,,,,44,,,,,,,,TP927-Black-10_AN,800.0,shopify,4,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Black-Formal-Back.jpg?v=1617867102,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp925,Mens Genuine Leather Formal Shoes,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Genuine leather <span data-mce-fragment=""1"">upper and inner lining</span>
</li>
<li data-mce-fragment=""1"">Slightly cushioned footbed for comfort</li>
<li data-mce-fragment=""1"">Eyelets with lace-up closure for a secure fit</li>
<li data-mce-fragment=""1"">PU outsole for better grip</li>
<li data-mce-fragment=""1"">Color Black</li>
<li data-mce-fragment=""1"">Brand Topland</li>
</ul>",SPIC,,Shoes,"Apparel_Mens, B1G1, Brand-Topland, Category-Formal, Color_Black",true,Size,40,,,,,,,,TP925-Black-6_N,800.0,shopify,0,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/1_9dd230ca-1a39-4096-af87-7d59f6eb0fd8.jpg?v=1617867260,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,active
buy-topland-mens-genuine-leather-formal-shoes-tp925,,,,,,,,,41,,,,,,,,TP925-Black-7_N,800.0,shopify,2,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Black-Formal-Angle_5bae639c-f72a-4254-a6fb-760a56811d17.jpg?v=1617867260,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp925,,,,,,,,,42,,,,,,,,TP925-Black-8_N,800.0,shopify,3,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Black-Formal-Style_a0056af1-0af7-4a78-a54d-311c18834715.jpg?v=1617867260,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp925,,,,,,,,,43,,,,,,,,TP925-Black-9_N,800.0,shopify,3,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Black-Formal-Top_5688761c-7995-4a63-acab-d35f1ba7d06b.jpg?v=1617867260,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp925,,,,,,,,,44,,,,,,,,TP925-Black-10_N,800.0,shopify,3,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Black-Formal-Back_d7c3e01e-3737-488b-a1ab-d2eed3d9c556.jpg?v=1617867260,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-slip-on-formal-shoes-black-tp934-01,Mens Slip-On Formal Shoes,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Lightweight,<span data-mce-fragment=""1""> </span><span data-mce-fragment=""1"">Leather-look PU upper</span>
</li>
<li data-mce-fragment=""1"">Slip-on style with elasticated inserts</li>
<li data-mce-fragment=""1"">Cushioned footbed for added comfort</li>
<li data-mce-fragment=""1"">Low-heel for added height and style</li>
<li data-mce-fragment=""1"">Black Color</li>
<li data-mce-fragment=""1"">Brand Topland</li>
</ul>",SPIC,,Shoes,"Apparel_Mens, B1G1, Brand-Topland, Category-Formal, Color_Black",true,Size,40,,,,,,,,TP934_01-Black-40,800.0,shopify,0,deny,manual,40.00,80.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Formal-Black-Side.jpg?v=1617870078,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,26.25,active
buy-topland-mens-slip-on-formal-shoes-black-tp934-01,,,,,,,,,41,,,,,,,,TP934_01-Black-41,800.0,shopify,2,deny,manual,40.00,80.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Formal-Black-Angle.jpg?v=1617870079,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,26.25,
buy-topland-mens-slip-on-formal-shoes-black-tp934-01,,,,,,,,,42,,,,,,,,TP934_01-Black-42,800.0,shopify,0,deny,manual,40.00,80.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Formal-Black-Top.jpg?v=1617870079,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,26.25,
buy-topland-mens-slip-on-formal-shoes-black-tp934-01,,,,,,,,,43,,,,,,,,TP934_01-Black-43,800.0,shopify,2,deny,manual,40.00,80.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Formal-Black-Back.jpg?v=1617870079,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,26.25,
buy-topland-mens-slip-on-formal-shoes-black-tp934-01,,,,,,,,,44,,,,,,,,TP934_01-Black-44,800.0,shopify,1,deny,manual,40.00,80.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Formal-Black-Style.jpg?v=1617870079,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,26.25,
buy-topland-mens-slip-on-formal-shoes-black-tp933-01,Mens Slip-On Formal Shoes,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Lightweight,<span data-mce-fragment=""1""> </span><span data-mce-fragment=""1"">Leather-look PU upper</span>
</li>
<li data-mce-fragment=""1"">Slip-on style with elasticated inserts</li>
<li data-mce-fragment=""1"">Cushioned footbed for added comfort</li>
<li data-mce-fragment=""1"">Low-heel for added height and style</li>
<li data-mce-fragment=""1"">Black Color</li>
<li data-mce-fragment=""1"">Brand Topland</li>
</ul>",SPIC,,Shoes,"Apparel_Mens, B1G1, Brand-Generic, Category-Formal, Color_Black",true,Size,40,,,,,,,,TP933_01-Black-40,800.0,shopify,0,deny,manual,40.00,80.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Black-Formal-Shoes-Side.jpg?v=1633183783,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,26.25,active
buy-topland-mens-slip-on-formal-shoes-black-tp933-01,,,,,,,,,41,,,,,,,,TP933_01-Black-41,800.0,shopify,2,deny,manual,40.00,80.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Black-Formal-Shoes-Angle.jpg?v=1633183783,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,26.25,
buy-topland-mens-slip-on-formal-shoes-black-tp933-01,,,,,,,,,42,,,,,,,,TP933_01-Black-42,800.0,shopify,1,deny,manual,40.00,80.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Black-Formal-Shoes-Top.jpg?v=1633183783,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,26.25,
buy-topland-mens-slip-on-formal-shoes-black-tp933-01,,,,,,,,,43,,,,,,,,TP933_01-Black-43,800.0,shopify,3,deny,manual,40.00,80.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Black-Formal-Shoes-Back.jpg?v=1633183783,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,26.25,
buy-topland-mens-slip-on-formal-shoes-black-tp933-01,,,,,,,,,44,,,,,,,,TP933_01-Black-44,800.0,shopify,2,deny,manual,40.00,80.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Black-Formal-Shoes-Style.jpg?v=1633183783,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,26.25,
buy-green-fields-mens-slip-on-formal-shoes-black-gm02,Mens Slip-On Formal Shoes,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Leather-look, durable synthetic upper</li>
<li data-mce-fragment=""1"">Slightly cushioned footbed for comfort</li>
<li data-mce-fragment=""1"">Slip-on style with elasticated inserts</li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Thin leather inner lining with a flexible outsole</span></li>
<li data-mce-fragment=""1"">Black Color</li>
<li data-mce-fragment=""1"">Brand <span data-mce-fragment=""1""><a href=""https://www.dhukkan.com/collections/mens-shoes-formals/brand-green-fields"" title=""Green Fields Formal Shoes"" data-mce-fragment=""1"" data-mce-href=""https://www.dhukkan.com/collections/mens-shoes-formals/brand-green-fields"">Green Fields</a></span>
</li>
<li data-mce-fragment=""1"">Slip-on<span data-mce-fragment=""1""> </span><a title=""Formal shoes"" href=""https://www.dhukkan.com/collections/mens-shoes-formals"" data-mce-fragment=""1"" data-mce-href=""https://www.dhukkan.com/collections/mens-shoes-formals"">formal</a><span data-mce-fragment=""1""> </span>shoes  </li>
</ul>",SPIC,,Shoes,"Apparel_Mens, B1G1, Brand-Green Fields, Category-Formal, Color_Black",true,Size,40,,,,,,,,GM02-Black-40_AN,700.0,shopify,0,deny,manual,75.00,150.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/GreenFields-Formals-Black-Mens-Side.jpg?v=1633503942,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,48.00,active
buy-green-fields-mens-slip-on-formal-shoes-black-gm02,,,,,,,,,41,,,,,,,,GM02-Black-41_AN,700.0,shopify,2,deny,manual,75.00,150.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/GreenFields-Formals-Black-Mens-Angle.jpg?v=1633503942,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,48.00,
buy-green-fields-mens-slip-on-formal-shoes-black-gm02,,,,,,,,,42,,,,,,,,GM02-Black-42_AN,700.0,shopify,3,deny,manual,75.00,150.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/GreenFields-Formals-Black-Mens-Back.jpg?v=1633503942,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,48.00,
buy-green-fields-mens-slip-on-formal-shoes-black-gm02,,,,,,,,,43,,,,,,,,GM02-Black-43_AN,700.0,shopify,2,deny,manual,75.00,150.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/GreenFields-Formals-Black-Mens-Style.jpg?v=1633503942,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,48.00,
buy-green-fields-mens-slip-on-formal-shoes-black-gm02,,,,,,,,,44,,,,,,,,GM02-Black-44_AN,700.0,shopify,2,deny,manual,75.00,150.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/GreenFields-Formals-Black-Mens-Top.jpg?v=1633503943,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,48.00,
buy-green-fields-mens-slip-on-formal-shoes-black-gm02,,,,,,,,,45,,,,,,,,GM02-Black-45_AN,700.0,shopify,0,deny,manual,75.00,150.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,48.00,
buy-green-fields-mens-green-fields-slip-on-formal-shoes-black-or04,Mens Green Fields Slip-On Formal Shoes,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Leather-look, durable synthetic upper</li>
<li data-mce-fragment=""1"">Slightly cushioned footbed for comfort</li>
<li data-mce-fragment=""1"">Slip-on style with elasticated inserts</li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Thin leather inner lining with a flexible outsole</span></li>
<li data-mce-fragment=""1"">Black Color</li>
<li data-mce-fragment=""1"">Brand <span data-mce-fragment=""1""><a data-mce-fragment=""1"" title=""Green Fields Formal Shoes"" href=""https://www.dhukkan.com/collections/mens-shoes-formals/brand-green-fields"" data-mce-href=""https://www.dhukkan.com/collections/mens-shoes-formals/brand-green-fields"">Green Fields</a></span>
</li>
<li data-mce-fragment=""1"">Slip-on<span data-mce-fragment=""1""> </span><a data-mce-fragment=""1"" href=""https://www.dhukkan.com/collections/mens-shoes-formals"" title=""Formal shoes"" data-mce-href=""https://www.dhukkan.com/collections/mens-shoes-formals"">formal</a><span data-mce-fragment=""1""> </span>shoes  </li>
</ul>",SPIC,,Shoes,"Apparel_Mens, B1G1, Brand-Green Fields, Category-Formal, Color_Black",true,Size,40,,,,,,,,OR04-Black-40_AN,900.0,shopify,0,deny,manual,75.00,150.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/GreenFields-Men-FormalShoes-Black-Side.jpg?v=1633504465,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,47.20,active
buy-green-fields-mens-green-fields-slip-on-formal-shoes-black-or04,,,,,,,,,41,,,,,,,,OR04-Black-41_AN,900.0,shopify,1,deny,manual,75.00,150.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/GreenFields-Men-FormalShoes-Black-Angle.jpg?v=1633504465,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,47.20,
